CTCF_45444	AUC = 0.495
KDM1A_55324	AUC = 0.495
MBD2_53479	AUC = 0.495
POLR3D_74907	AUC = 0.495
DUX4_68379	AUC = 0.495
TP63_44761	AUC = 0.494
GATA2_58874	AUC = 0.494
POLR3D_68067	AUC = 0.494
CTCF_35840	AUC = 0.494
CTCF_8090	AUC = 0.494
ZBTB2_74683	AUC = 0.494
RAD21_56056	AUC = 0.494
MYC_37175	AUC = 0.494
MAX_38287	AUC = 0.494
7SK_43088	AUC = 0.494
POLR2A_53667	AUC = 0.494
NR3C1_57915	AUC = 0.494
H2AZ_71691	AUC = 0.494
SUMO1_34361	AUC = 0.494
GATA3_56401	AUC = 0.494
CTCF_47776	AUC = 0.493
CTCF_42384	AUC = 0.493
MYC_51627	AUC = 0.493
GRHL3_74688	AUC = 0.493
EZH2_45466	AUC = 0.493
TERC_32856	AUC = 0.493
CTCF_45178	AUC = 0.492
CTCF_42552	AUC = 0.492
POLR3D_68065	AUC = 0.492
TTF2_36232	AUC = 0.492
TERC_32848	AUC = 0.492
GLIS1_65214	AUC = 0.492
POLR2A_37172	AUC = 0.492
SUMO1_34371	AUC = 0.492
CTCF_69621	AUC = 0.492
POLR2A_70958	AUC = 0.492
RAD21_46084	AUC = 0.492
ZBTB48_75279	AUC = 0.492
TERC_32853	AUC = 0.492
CEBPB_54133	AUC = 0.492
ZNF534_77098	AUC = 0.492
ZFP57_73980	AUC = 0.492
CTCF_45994	AUC = 0.492
BRD4_40220	AUC = 0.492
SMC3_42931	AUC = 0.492
TP63_34560	AUC = 0.492
MAX_37173	AUC = 0.492
CEBPB_54134	AUC = 0.492
CHD1_8807	AUC = 0.491
ZBTB48_75280	AUC = 0.491
MYOG_75838	AUC = 0.491
POLR2A_59627	AUC = 0.491
DDX5_49196	AUC = 0.491
POLR2A_52999	AUC = 0.491
GATA2_58873	AUC = 0.491
598-SKD_49467	AUC = 0.491
SUMO1_34364	AUC = 0.491
SIX1_76585	AUC = 0.491
TP63_44765	AUC = 0.491
TEAD1_48240	AUC = 0.491
SIX1_72382	AUC = 0.491
CEBPB_54132	AUC = 0.491
NEUROD1_74346	AUC = 0.490
GRHL3_33916	AUC = 0.490
SP1_5395	AUC = 0.490
RAD21_2392	AUC = 0.490
EZH2_45498	AUC = 0.490
TRIM25_77299	AUC = 0.490
MYOD1_36077	AUC = 0.490
CEBPB_54136	AUC = 0.490
BMI1_49259	AUC = 0.490
POU3F2_68569	AUC = 0.490
STAG1_42442	AUC = 0.490
SUMO1_34369	AUC = 0.490
TERC_32850	AUC = 0.490
STAG1_69623	AUC = 0.490
SOX10_52549	AUC = 0.490
POLR2A_37165	AUC = 0.490
CTCF_45631	AUC = 0.489
CTCF_42520	AUC = 0.489
CTCF_5049	AUC = 0.489
RAD21_2390	AUC = 0.489
MAML3_76420	AUC = 0.489
RNF2_5771	AUC = 0.489
MED1_33171	AUC = 0.489
RAD21_46325	AUC = 0.489
SOX11_47710	AUC = 0.489
TET3_43669	AUC = 0.489
MAML3_76419	AUC = 0.489
CTCF_42444	AUC = 0.489
CTCF_42553	AUC = 0.489
STAG1_42294	AUC = 0.488
SUMO1_34355	AUC = 0.488
EHMT2_56457	AUC = 0.488
TP63_44225	AUC = 0.488
ZIM3_73977	AUC = 0.488
STAG1_42270	AUC = 0.488
PAX3_2655	AUC = 0.488
CTCF_45983	AUC = 0.488
ESR1_72997	AUC = 0.488
CTCF_62917	AUC = 0.488
RBPJ_73407	AUC = 0.488
NFE2_63878	AUC = 0.488
NFE2L1_63895	AUC = 0.488
POLR2A_70949	AUC = 0.488
ESR1_72999	AUC = 0.488
CDK2_43676	AUC = 0.488
CEBPB_54131	AUC = 0.488
LARP7_57091	AUC = 0.488
TRIM28_49606	AUC = 0.488
EZH2_45370	AUC = 0.488
CTCF_35498	AUC = 0.488
TBX5_72942	AUC = 0.488
TRIM28_45725	AUC = 0.488
TP63_44760	AUC = 0.488
CTCF_64413	AUC = 0.488
CTCF_42521	AUC = 0.488
STAG1_2398	AUC = 0.488
KLF9_49949	AUC = 0.488
CTCF_42537	AUC = 0.488
ZBTB48_75277	AUC = 0.487
598-SKD_49468	AUC = 0.487
ZNF263_73965	AUC = 0.487
EHMT2_56462	AUC = 0.487
EZH2_45287	AUC = 0.487
BMI1_32781	AUC = 0.487
SMC1A_71870	AUC = 0.487
CTCF_42313	AUC = 0.487
TFAP4_74431	AUC = 0.487
ERG_33459	AUC = 0.487
CTCF_42297	AUC = 0.487
SUMO1_34353	AUC = 0.487
HOTAIR_32847	AUC = 0.486
SOX2_44230	AUC = 0.486
DPPA2_43668	AUC = 0.486
MYC_50034	AUC = 0.486
POLR2A_47495	AUC = 0.486
FOXA1_52679	AUC = 0.486
SNAI2_48334	AUC = 0.486
MAML3_76421	AUC = 0.486
SMARCA4_34389	AUC = 0.486
STAG1_42443	AUC = 0.486
IRF5_37185	AUC = 0.486
SMARCA4_34390	AUC = 0.486
CTCF_42296	AUC = 0.486
ZNF793_77033	AUC = 0.485
ZNF2_73961	AUC = 0.485
ZBTB33_64738	AUC = 0.485
MYC_38288	AUC = 0.485
RAD21_56041	AUC = 0.485
RAD21_62607	AUC = 0.485
CTCFL_55771	AUC = 0.485
FOXP2_46340	AUC = 0.485
BACH1_45900	AUC = 0.485
552-SKD_49465	AUC = 0.485
SMARCE1_75037	AUC = 0.485
CTCF_42504	AUC = 0.485
POLR3D_74906	AUC = 0.485
SMC1A_2894	AUC = 0.485
ZBTB17_47490	AUC = 0.485
AFF1_73712	AUC = 0.485
CBX3_9228	AUC = 0.485
OSR2_65108	AUC = 0.484
CTCF_5048	AUC = 0.484
PHF8_45239	AUC = 0.484
PHF8_8818	AUC = 0.484
RAD21_2389	AUC = 0.484
POLR3D_74909	AUC = 0.484
SMARCC1_72110	AUC = 0.484
CTCF_5045	AUC = 0.484
STAG1_42398	AUC = 0.484
TEAD4_46107	AUC = 0.484
HOXA9_72702	AUC = 0.484
POLR3D_41628	AUC = 0.484
CHD5_40348	AUC = 0.484
ZNF680_73933	AUC = 0.484
LHX2_50899	AUC = 0.484
CTCF_42333	AUC = 0.484
GATA3_46033	AUC = 0.484
STAT4_37177	AUC = 0.484
RAD21_71322	AUC = 0.484
TP63_44767	AUC = 0.484
MAFF_45950	AUC = 0.484
EZH2_45490	AUC = 0.484
ASCL1_49725	AUC = 0.483
NFE2L1_64080	AUC = 0.483
FEZF1_65116	AUC = 0.483
NFE2L2_64299	AUC = 0.483
EGR3_65186	AUC = 0.483
BMI1_32777	AUC = 0.483
OTX2_50896	AUC = 0.483
EHMT2_56447	AUC = 0.483
CTCF_42463	AUC = 0.483
RAD21_56040	AUC = 0.483
RAD21_62608	AUC = 0.483
POLR2A_40219	AUC = 0.483
TOP1_68774	AUC = 0.483
CNOT3_76964	AUC = 0.483
MAFK_45815	AUC = 0.483
CTCF_42536	AUC = 0.483
FOXA1_52680	AUC = 0.483
RAD21_56055	AUC = 0.483
CTCF_42334	AUC = 0.483
CTCF_42464	AUC = 0.483
CTCF_5043	AUC = 0.483
MAFK_45817	AUC = 0.483
SMC1A_9317	AUC = 0.483
EBF3_76849	AUC = 0.482
CTCF_42505	AUC = 0.482
ZBTB42_65139	AUC = 0.482
RAD21_71321	AUC = 0.482
CTCF_5042	AUC = 0.482
HOTAIR_32852	AUC = 0.482
HOTAIR_32854	AUC = 0.482
PITX3_76999	AUC = 0.482
CTCF_42257	AUC = 0.482
CTCF_42484	AUC = 0.482
GATA3_56402	AUC = 0.482
TRIM28_1178	AUC = 0.482
CTCF_42569	AUC = 0.482
GATA3_56601	AUC = 0.482
TBX5_72917	AUC = 0.482
CTCF_35832	AUC = 0.482
SP1_65151	AUC = 0.482
CTCF_5046	AUC = 0.482
ESR1_46103	AUC = 0.481
MAZ_65115	AUC = 0.481
FANCD2_36114	AUC = 0.481
ZNF263_45726	AUC = 0.481
DRAP1_74650	AUC = 0.481
CTCF_45992	AUC = 0.481
CTCF_42483	AUC = 0.481
STAG1_2396	AUC = 0.481
CTCFL_46293	AUC = 0.481
RAD21_71319	AUC = 0.481
TP63_36140	AUC = 0.481
CTCF_69624	AUC = 0.481
CTCF_45984	AUC = 0.481
CTCF_42271	AUC = 0.481
POLR2A_51535	AUC = 0.481
TP63_44759	AUC = 0.481
JMJD6_74843	AUC = 0.481
PR_47573	AUC = 0.480
BMI1_41493	AUC = 0.480
FLI1_49847	AUC = 0.480
TP63_58189	AUC = 0.480
RNF2_5770	AUC = 0.480
JUNB_64855	AUC = 0.480
SPI1_50730	AUC = 0.480
STAG1_2397	AUC = 0.480
BMI1_41492	AUC = 0.480
ESR1_36096	AUC = 0.480
CHD8_53398	AUC = 0.480
CTCF_42314	AUC = 0.480
EHMT2_56463	AUC = 0.480
PR_68975	AUC = 0.480
SMC1A_71864	AUC = 0.480
CBX3_9230	AUC = 0.480
ZBTB48_65155	AUC = 0.480
SNAI2_48333	AUC = 0.479
POU3F2_68570	AUC = 0.479
GLIS1_63689	AUC = 0.479
CHD8_53400	AUC = 0.479
GATA4_72912	AUC = 0.479
GATA4_72928	AUC = 0.479
ESR1_46087	AUC = 0.479
KLF4_33718	AUC = 0.479
FOXM1_68837	AUC = 0.479
ZNF35_65180	AUC = 0.479
TP53_6548	AUC = 0.479
EHMT2_56446	AUC = 0.479
TP63_44766	AUC = 0.479
GATA4_72959	AUC = 0.479
EHMT2_56454	AUC = 0.479
SUZ12_34333	AUC = 0.479
YY1_65204	AUC = 0.479
SP1_70814	AUC = 0.479
CTCF_42355	AUC = 0.478
TRIM28_46046	AUC = 0.478
CTCF_42570	AUC = 0.478
ZNF257_73966	AUC = 0.478
CTCF_46044	AUC = 0.478
POLR2A_40231	AUC = 0.478
TP63_41284	AUC = 0.478
CTCF_42445	AUC = 0.478
CTCF_42353	AUC = 0.478
EP300_46039	AUC = 0.478
STAG1_42383	AUC = 0.478
SOX4_71747	AUC = 0.478
CTCF_73000	AUC = 0.478
ZNF143_45946	AUC = 0.478
CBFB_37604	AUC = 0.478
KLF15_65197	AUC = 0.478
CTCF_74905	AUC = 0.478
CTCF_35855	AUC = 0.478
STAG1_2393	AUC = 0.478
RNF2_41490	AUC = 0.478
ZNF182_77165	AUC = 0.477
SUMO1_34356	AUC = 0.477
FOXA1_47329	AUC = 0.477
TP63_44231	AUC = 0.477
JMJD6_43063	AUC = 0.477
TBX5_72907	AUC = 0.477
TBX5_72923	AUC = 0.477
STAG1_2395	AUC = 0.477
REST_46341	AUC = 0.477
ESR1_72998	AUC = 0.477
RAD21_2387	AUC = 0.477
BRD4_75849	AUC = 0.477
MAFG_64575	AUC = 0.477
PAX6_71776	AUC = 0.477
SMARCA4_52551	AUC = 0.477
ZNF341_65129	AUC = 0.477
TP73_6544	AUC = 0.477
JMJD6_74844	AUC = 0.477
POLR2A_55677	AUC = 0.477
HEXIM1_57092	AUC = 0.477
TP63_58190	AUC = 0.477
PAX6_71777	AUC = 0.477
SIX5_46188	AUC = 0.477
CNOT3_76965	AUC = 0.477
SMAD2_43302	AUC = 0.477
RAD21_46207	AUC = 0.477
GATA2_46032	AUC = 0.477
SOX4_71746	AUC = 0.476
CTCF_42568	AUC = 0.476
CTCF_35854	AUC = 0.476
MAFF_45801	AUC = 0.476
ZNF519_77103	AUC = 0.476
GATA6_51481	AUC = 0.476
CTCF_64457	AUC = 0.476
RAD21_45614	AUC = 0.476
ESR1_2296	AUC = 0.476
CTCF_63284	AUC = 0.476
MYC_50033	AUC = 0.476
RUNX1_35483	AUC = 0.475
CREBBP_42638	AUC = 0.475
SP1_70815	AUC = 0.475
FLI1_49856	AUC = 0.475
STAG1_42428	AUC = 0.475
RFX5_46037	AUC = 0.475
AR_48085	AUC = 0.475
TOP1_68781	AUC = 0.475
SP4_65111	AUC = 0.475
TP63_44228	AUC = 0.475
LMNB1_50122	AUC = 0.475
SMC3_62504	AUC = 0.475
KMT2A_73715	AUC = 0.475
FOXA1_47328	AUC = 0.475
EED_41187	AUC = 0.475
AR_48086	AUC = 0.475
GATA4_72947	AUC = 0.475
CTCF_33934	AUC = 0.475
ZSCAN16_65086	AUC = 0.475
SMC1A_71860	AUC = 0.475
KLF15_65072	AUC = 0.475
SP4_65110	AUC = 0.475
CTCF_63753	AUC = 0.474
JMJD6_43089	AUC = 0.474
CTCF_64041	AUC = 0.474
GATA3_56598	AUC = 0.474
MYC_33180	AUC = 0.474
RNF2_5769	AUC = 0.474
AR_48089	AUC = 0.474
PR_68967	AUC = 0.474
MAFG_64576	AUC = 0.474
PSMA7_69626	AUC = 0.474
WDR5_52432	AUC = 0.474
SOX4_71748	AUC = 0.474
RAD21_71320	AUC = 0.474
EP300_39938	AUC = 0.474
EZH2_74197	AUC = 0.474
ZBTB17_47489	AUC = 0.473
EGR2_65179	AUC = 0.473
BRD4_71232	AUC = 0.473
BRD4_40225	AUC = 0.473
CTCF_74904	AUC = 0.473
GLIS1_63690	AUC = 0.473
POLR3D_68058	AUC = 0.473
GATA4_51463	AUC = 0.473
EP300_45517	AUC = 0.473
ERG_33458	AUC = 0.473
EZH2_45459	AUC = 0.473
GATA4_72953	AUC = 0.473
ZNF382_65075	AUC = 0.473
EP300_75837	AUC = 0.473
POLR2A_51539	AUC = 0.473
PSMA7_69620	AUC = 0.473
FEZF1_64604	AUC = 0.473
XBP1_43399	AUC = 0.473
TP53_50361	AUC = 0.473
TP63_4719	AUC = 0.473
ZNF610_73937	AUC = 0.473
CTCFL_55779	AUC = 0.473
ASCL1_41850	AUC = 0.473
GATA4_51469	AUC = 0.473
NEUROD1_74347	AUC = 0.472
ESR1_46100	AUC = 0.472
ZNF479_77112	AUC = 0.472
YY1_46104	AUC = 0.472
GATA4_72934	AUC = 0.472
KDM4A_45228	AUC = 0.472
KDM4A_8816	AUC = 0.472
ZNF28_77143	AUC = 0.472
ZNF680_65209	AUC = 0.472
MYOD1_75839	AUC = 0.472
POLR3D_68059	AUC = 0.472
OSR2_63285	AUC = 0.472
MEF2B_53877	AUC = 0.472
FOXA1_47330	AUC = 0.472
TP63_4718	AUC = 0.471
TRIM28_1175	AUC = 0.471
RAD21_56059	AUC = 0.471
EP300_46097	AUC = 0.471
ZBTB33_64739	AUC = 0.471
5HMC_55285	AUC = 0.471
ZNF766_73929	AUC = 0.471
AR_48088	AUC = 0.471
SMAD1_51560	AUC = 0.471
RAD21_56058	AUC = 0.471
ZNF585A_77081	AUC = 0.471
POLR2A_45555	AUC = 0.470
TP63_52302	AUC = 0.470
SMARCA4_72109	AUC = 0.470
ZNF425_77128	AUC = 0.470
NME2_50036	AUC = 0.470
CTCF_35845	AUC = 0.470
ZBTB48_75286	AUC = 0.470
BRD3_35874	AUC = 0.470
TOP1_68775	AUC = 0.470
STAG1_69618	AUC = 0.470
ZNF680_65208	AUC = 0.470
NFIC_46101	AUC = 0.470
CEBPB_46089	AUC = 0.470
FLI1_5439	AUC = 0.470
BRD4_75562	AUC = 0.470
BAHD1_57659	AUC = 0.470
KMT2A_77486	AUC = 0.470
EMX1_44562	AUC = 0.469
ZNF317_65079	AUC = 0.469
POLR2A_58631	AUC = 0.469
TP63_52301	AUC = 0.469
MYC_45996	AUC = 0.469
ZBTB17_64073	AUC = 0.469
CTCF_5044	AUC = 0.469
CTCF_42272	AUC = 0.469
ZNF547_73943	AUC = 0.469
EZH2_48765	AUC = 0.469
CTCFL_55775	AUC = 0.469
CTCF_63245	AUC = 0.469
CTCF_62569	AUC = 0.469
TP73_6543	AUC = 0.469
KDM1A_53470	AUC = 0.469
CTCF_5050	AUC = 0.469
JARID2_41793	AUC = 0.469
CTCF_42538	AUC = 0.469
EZH2_74196	AUC = 0.469
ZNF382_65138	AUC = 0.469
SPIB_48642	AUC = 0.468
SMARCA4_52550	AUC = 0.468
EZH2_48763	AUC = 0.468
TP53_6547	AUC = 0.468
BATF_74668	AUC = 0.468
TP53_33075	AUC = 0.468
YY1_46364	AUC = 0.468
ZNF93_77018	AUC = 0.468
EP300_46363	AUC = 0.468
NFE2L2_62959	AUC = 0.468
FOXM1_32890	AUC = 0.468
FLI1_5437	AUC = 0.468
SUMO1_34354	AUC = 0.468
ZBTB6_65192	AUC = 0.468
SUMO1_34365	AUC = 0.468
KLF16_64425	AUC = 0.468
ZIM3_65081	AUC = 0.468
GATA4_51472	AUC = 0.468
STAG1_42413	AUC = 0.468
CTCF_42554	AUC = 0.468
ZBTB33_63844	AUC = 0.468
CTCF_62979	AUC = 0.468
RING1_41489	AUC = 0.468
E2F1_67459	AUC = 0.468
HOTAIR_32849	AUC = 0.468
CTCFL_55785	AUC = 0.467
CDK2_43677	AUC = 0.467
FOXA1_47327	AUC = 0.467
ZNF793_77032	AUC = 0.467
CTCF_64040	AUC = 0.467
HSF1_51863	AUC = 0.467
RBPJ_73406	AUC = 0.467
ZMYND8_76857	AUC = 0.467
TP63_71029	AUC = 0.466
KDM5B_47273	AUC = 0.466
FOXA1_46090	AUC = 0.466
SMC3_38811	AUC = 0.466
FOXM1_46093	AUC = 0.466
MYC_38190	AUC = 0.466
KLF15_65198	AUC = 0.466
RAD21_38691	AUC = 0.466
CTCF_62852	AUC = 0.466
ZBTB6_65189	AUC = 0.466
POLR2A_57088	AUC = 0.466
EGR2_65147	AUC = 0.466
EHMT2_56449	AUC = 0.466
SSRP1_38073	AUC = 0.466
MAX_46094	AUC = 0.466
TCF12_46085	AUC = 0.466
ZBTB6_65190	AUC = 0.465
TP63_34559	AUC = 0.465
CTCF_35851	AUC = 0.465
ZNF341_62930	AUC = 0.465
POLR2A_45552	AUC = 0.465
TP63_5206	AUC = 0.465
CTCF_62586	AUC = 0.465
MITF_52548	AUC = 0.465
RAD21_42798	AUC = 0.465
TBX5_72948	AUC = 0.465
TP63_52299	AUC = 0.465
H2AFX_76140	AUC = 0.465
TP63_71034	AUC = 0.465
CTCF_42522	AUC = 0.465
POLR2A_35532	AUC = 0.465
SUZ12_74199	AUC = 0.464
CTCF_64614	AUC = 0.464
MAZ_45924	AUC = 0.464
MAFK_45954	AUC = 0.464
POLR2A_45993	AUC = 0.464
CTCF_42298	AUC = 0.464
POLR2A_75513	AUC = 0.464
598-SKD_49461	AUC = 0.464
5HMC_44874	AUC = 0.464
ZBTB17_64074	AUC = 0.464
TP63_52300	AUC = 0.464
FEZF1_64605	AUC = 0.464
ZBTB48_75285	AUC = 0.464
USF1_46098	AUC = 0.464
TAF1_46197	AUC = 0.464
EZH2_50376	AUC = 0.464
PATZ1_65119	AUC = 0.464
POLR3D_68060	AUC = 0.464
ERG_37635	AUC = 0.463
MYC_70810	AUC = 0.463
POLR2A_74834	AUC = 0.463
CTCFL_55784	AUC = 0.463
ZNF506_77104	AUC = 0.463
NFYB_45936	AUC = 0.463
EED_41188	AUC = 0.463
ZNF740_64374	AUC = 0.463
AFF1_73714	AUC = 0.463
BRD4_75559	AUC = 0.463
RAD21_2388	AUC = 0.463
EZH2_45312	AUC = 0.463
SCRT1_65135	AUC = 0.463
PRDM11_52171	AUC = 0.463
RAD21_56060	AUC = 0.463
RAD21_64285	AUC = 0.463
MEF2B_53874	AUC = 0.463
NR3C1_46099	AUC = 0.463
CTCF_42506	AUC = 0.463
TP63_71027	AUC = 0.463
RBL1_38496	AUC = 0.463
POLR2A_74835	AUC = 0.463
NR3C1_41735	AUC = 0.463
TRIM24_2405	AUC = 0.463
ZNF485_77108	AUC = 0.462
KDM5B_47278	AUC = 0.462
ZBTB7A_46102	AUC = 0.462
POLR2A_34079	AUC = 0.462
PRDM10_63034	AUC = 0.462
CDK9_57093	AUC = 0.462
PPARG_50409	AUC = 0.462
SMC3_45640	AUC = 0.462
POLR2A_34398	AUC = 0.462
EGR2_64860	AUC = 0.462
CTCF_42571	AUC = 0.462
ZNF770_65164	AUC = 0.462
BRD3_55848	AUC = 0.462
PRDM1_62701	AUC = 0.462
CTCF_64159	AUC = 0.462
ESCO2_76412	AUC = 0.462
ASCL1_49728	AUC = 0.462
SUMO1_34366	AUC = 0.462
RAD21_46150	AUC = 0.462
SRCAP_44131	AUC = 0.461
TP63_36141	AUC = 0.461
IKZF2_64556	AUC = 0.461
ZNF695_77059	AUC = 0.461
POLR2A_51534	AUC = 0.461
CREBBP_42637	AUC = 0.461
YY1_36082	AUC = 0.461
SMAD4_74681	AUC = 0.461
SPI1_48624	AUC = 0.461
RNF2_5768	AUC = 0.461
HDAC1_57641	AUC = 0.461
SCRT2_63316	AUC = 0.461
TEAD1_54612	AUC = 0.461
PRDM1_62702	AUC = 0.461
TRIM28_1194	AUC = 0.461
TET2_70098	AUC = 0.461
CREB1_5552	AUC = 0.461
ZNF273_77150	AUC = 0.460
TET2_67858	AUC = 0.460
ASCL1_49730	AUC = 0.460
ARID3A_45897	AUC = 0.460
TRIM28_2797	AUC = 0.460
CHRM2_34675	AUC = 0.460
NME2_50035	AUC = 0.460
ATF4_54129	AUC = 0.460
TRIM28_57090	AUC = 0.460
POLR2A_74833	AUC = 0.460
SCRT2_63317	AUC = 0.460
TAL1_35482	AUC = 0.460
PRDM10_63035	AUC = 0.460
MECP2_34399	AUC = 0.460
ZNF341_62931	AUC = 0.459
TRIM24_2404	AUC = 0.459
TET2_70100	AUC = 0.459
GATA6_362	AUC = 0.459
UHRF2_76568	AUC = 0.459
PPARG_50408	AUC = 0.459
ZNF143_36770	AUC = 0.459
HLF_63808	AUC = 0.459
SP1_70811	AUC = 0.459
PRDM1_65133	AUC = 0.459
TOP1_68780	AUC = 0.459
H2AZ_1232	AUC = 0.459
ZNF436_65128	AUC = 0.459
CTCF_63059	AUC = 0.459
CEBPB_45814	AUC = 0.459
POLR2A_44128	AUC = 0.459
ZNF778_65082	AUC = 0.459
ZNF17_77168	AUC = 0.459
RAD21_63055	AUC = 0.459
RAD21_64857	AUC = 0.458
CEBPB_45923	AUC = 0.458
KDM5B_47285	AUC = 0.458
SSRP1_38081	AUC = 0.458
POLR2A_46105	AUC = 0.458
YY1_46303	AUC = 0.458
OSR2_63286	AUC = 0.458
ZNF362_64321	AUC = 0.458
IRF4_48623	AUC = 0.458
OGT_70759	AUC = 0.458
EZH2_35655	AUC = 0.458
GTF2I_50694	AUC = 0.458
IKZF2_64555	AUC = 0.458
ZFP2_63525	AUC = 0.458
SRF_46092	AUC = 0.458
NKX2-1_74051	AUC = 0.458
ZNF384_45922	AUC = 0.458
ZNF100_77181	AUC = 0.458
WT1_64977	AUC = 0.458
ASCL1_41852	AUC = 0.458
C11orf30_63363	AUC = 0.458
CTCF_62707	AUC = 0.458
ZNF263_2157	AUC = 0.458
EGR2_64861	AUC = 0.458
PR_68966	AUC = 0.458
EMX1_49183	AUC = 0.458
NEUROG2_76816	AUC = 0.458
SAP30_45234	AUC = 0.457
SAP30_8821	AUC = 0.457
SUZ12_38163	AUC = 0.457
CTCF_42354	AUC = 0.457
ZBTB33_63843	AUC = 0.457
CHD8_51104	AUC = 0.457
HLF_63809	AUC = 0.457
NEUROG2_76817	AUC = 0.457
CTCF_63691	AUC = 0.457
SP1_70816	AUC = 0.457
MAZ_74571	AUC = 0.457
NEUROG2_76815	AUC = 0.457
TP63_71028	AUC = 0.457
ZKSCAN5_77183	AUC = 0.457
ZNF18_65171	AUC = 0.457
SUMO1_35700	AUC = 0.457
H2AZ_45314	AUC = 0.457
POLR2A_75516	AUC = 0.457
RAD21_63056	AUC = 0.457
ZMYND8_76851	AUC = 0.457
E2F1_70860	AUC = 0.457
552-SKD_49459	AUC = 0.457
H2AZ_45483	AUC = 0.457
NEUROG2_76818	AUC = 0.457
RAD21_45862	AUC = 0.457
BRD4_75561	AUC = 0.457
ESR1_36097	AUC = 0.457
SMC1A_38778	AUC = 0.457
TEAD1_54611	AUC = 0.457
MYC_38299	AUC = 0.457
AGO1_48594	AUC = 0.457
AGO1_48601	AUC = 0.457
BRD4_75850	AUC = 0.457
ZBTB7A_46224	AUC = 0.456
RAD21_45757	AUC = 0.456
CTCF_74903	AUC = 0.456
EP300_43074	AUC = 0.456
RAD21_64856	AUC = 0.456
ZNF674_77065	AUC = 0.456
WT1_64978	AUC = 0.456
ZNF563_65216	AUC = 0.456
KDM2B_58083	AUC = 0.456
TP63_68211	AUC = 0.456
POLR2A_58318	AUC = 0.456
CREB1_46231	AUC = 0.456
ZNF362_64322	AUC = 0.455
FOXA1_50039	AUC = 0.455
NEUROG2_76810	AUC = 0.455
5HMC_70102	AUC = 0.455
RELA_53598	AUC = 0.455
BRD4_71233	AUC = 0.455
ZNF143_36777	AUC = 0.455
NR3C1_41737	AUC = 0.455
SP1_70812	AUC = 0.455
NR3C1_41738	AUC = 0.455
ZNF317_65078	AUC = 0.455
SMC1A_56557	AUC = 0.455
ZNF786_77037	AUC = 0.455
MXI1_46038	AUC = 0.455
EHMT2_56455	AUC = 0.455
HIRA_50178	AUC = 0.455
CTCF_74902	AUC = 0.455
MAZ_63209	AUC = 0.455
SUMO1_34374	AUC = 0.455
MAX_46244	AUC = 0.455
NFATC3_74643	AUC = 0.455
LARP7_73297	AUC = 0.454
CTCF_65096	AUC = 0.454
H2AZ_45453	AUC = 0.454
NEUROG2_76819	AUC = 0.454
RAD21_64284	AUC = 0.454
FOXA2_55321	AUC = 0.454
NEUROG2_76809	AUC = 0.454
CREB1_56047	AUC = 0.454
NEUROG2_76820	AUC = 0.454
MAX_46292	AUC = 0.454
ZNF76_36764	AUC = 0.454
YY1_46226	AUC = 0.454
ZNF740_64373	AUC = 0.454
ZBTB17_49276	AUC = 0.454
POLR2A_39930	AUC = 0.454
EP300_49862	AUC = 0.454
FOXA2_46227	AUC = 0.454
ZNF382_65077	AUC = 0.454
KDM5B_47265	AUC = 0.454
TCF7L1_70804	AUC = 0.454
C11orf30_63362	AUC = 0.454
YY1_65203	AUC = 0.454
ZNF366_62732	AUC = 0.454
TEAD4_46238	AUC = 0.454
H2AZ_45416	AUC = 0.454
ZEB1_67610	AUC = 0.454
EP300_42633	AUC = 0.454
SCRT1_64012	AUC = 0.454
KDM1B_51251	AUC = 0.453
EP300_42634	AUC = 0.453
ZNF490_65069	AUC = 0.453
TEAD4_46284	AUC = 0.453
POLR2A_8534	AUC = 0.453
MBD1_63464	AUC = 0.453
CBX3_46209	AUC = 0.453
ZBTB7A_46295	AUC = 0.453
CEBPA_1375	AUC = 0.453
KLF16_64424	AUC = 0.453
REST_46096	AUC = 0.453
EZH2_41788	AUC = 0.453
TP63_71035	AUC = 0.453
FLI1_53301	AUC = 0.453
FOXA1_71216	AUC = 0.453
BACH1_64378	AUC = 0.453
SMC1A_9319	AUC = 0.453
ZBTB48_75275	AUC = 0.453
MYC_45894	AUC = 0.453
REST_46257	AUC = 0.453
EGR1_46298	AUC = 0.453
PAF1_36352	AUC = 0.453
HNF4A_1448	AUC = 0.453
ZNF441_77120	AUC = 0.453
TBL1X_8564	AUC = 0.453
HNF4A_1449	AUC = 0.453
SUMO2_41743	AUC = 0.453
XRN2_58846	AUC = 0.453
ZBTB48_75274	AUC = 0.453
POLR2A_45985	AUC = 0.453
RCOR1_45903	AUC = 0.453
E2F1_67455	AUC = 0.453
CBX3_46291	AUC = 0.453
GATA1_8459	AUC = 0.453
NR2F2_46249	AUC = 0.452
ZEB1_46245	AUC = 0.452
FOXM1_53254	AUC = 0.452
SNAI2_48340	AUC = 0.452
SPI1_55394	AUC = 0.452
EZH2_34326	AUC = 0.452
FOXO3_74682	AUC = 0.452
SP7_63653	AUC = 0.452
HNF4A_7343	AUC = 0.452
ZNF263_2158	AUC = 0.452
CEBPA_1374	AUC = 0.452
TAF1_46258	AUC = 0.452
ZNF382_73951	AUC = 0.452
ZBTB17_49279	AUC = 0.452
MYF5_72878	AUC = 0.452
REST_46337	AUC = 0.452
GATA4_51471	AUC = 0.452
IKZF1_63463	AUC = 0.452
